index_x,conversation_num,gini_coefficient_num_words,gini_coefficient_num_chars,average_num_words,stdev_num_words,min_num_words,max_num_words,average_num_chars,stdev_num_chars,min_num_chars,max_num_chars,average_num_messages,stdev_num_messages,min_num_messages,max_num_messages,average_positive_sentiment,stdev_positive_sentiment,min_positive_sentiment,max_positive_sentiment,average_negative_sentiment,stdev_negative_sentiment,min_negative_sentiment,max_negative_sentiment,average_neutral_sentiment,stdev_neutral_sentiment,min_neutral_sentiment,max_neutral_sentiment,index_y,batch_num,round_num,speaker_hash,timestamp,majority_pct,num_votes
13923,335,0.2017746913580247,0.20152979066022544,64.0,24.567367696917707,14,111,306.6666666666667,119.93887332025983,62,545,6.888888888888889,5.086899174337598,1,18,1.4159359,1.2156783,0.09116481,3.814654,1.685621,1.0438532,0.02073079,3.8402712,3.7873318,3.164485,0.6809492,11.367255,13923,167,2,5f1b553046a7f03dda9abf8c,2020-07-27T22:35:16.700Z,1.0,7
13985,336,0.20557142857142857,0.20539443155452436,109.375,41.50583543310507,61,178,538.75,216.16645785135123,324,925,9.625,5.655473012931809,4,22,0.97636557,1.2383922,0.104370564,4.025988,4.4348226,2.2591147,1.5807096,7.731495,4.213812,3.027525,1.7247113,10.58477,13985,168,1,5d482ea221c9be351f761dd4,2020-07-27T22:13:11.417Z,0.5714285714285714,7
14062,337,0.2219730941704036,0.2249216300940439,111.5,45.35140571139995,67,190,558.25,239.07151126807224,341,984,9.625,4.553501400021746,5,18,1.1651753,1.0949924,0.1643092,3.651614,4.952282,2.173074,2.896382,9.54043,3.5075426,1.8342723,1.7484361,7.8872395,14062,168,2,5f1f474446a7f03dda9b38a8,2020-07-27T22:27:55.530Z,0.5714285714285714,7
14139,338,0.2347560975609756,0.23339085418464192,61.5,25.729360660537214,20,94,289.75,119.51019830960034,92,448,9.125,6.508408023472406,2,24,3.3232768,4.0129333,0.1535688,11.553646,1.7631463,0.7017451,0.81478757,2.8715928,4.038577,2.6534204,0.80905277,9.843425,14139,169,2,5f1f3fec46a7f03dda9b3179,2020-07-27T22:19:03.432Z,1.0,4
14212,339,0.24433797909407665,0.26002484031227824,71.75,30.974788134868653,28,115,352.25,165.81295938496484,126,619,8.625,4.897384506039933,2,18,2.171265,2.8380792,0.12842421,8.977792,2.8393054,1.1687266,1.2857969,4.2621994,3.6144295,1.8176628,0.58577895,6.6764565,14212,169,3,5f1f3fce46a7f03dda9b3174,2020-07-27T22:34:00.198Z,1.0,4
14281,340,0.2353448275862069,0.2463121783876501,92.8,42.60234735316823,48,172,466.4,227.19559854891557,246,896,7.2,2.7856776554368237,4,12,1.2485119,0.96317226,0.081388004,2.5636027,3.0082428,0.51061845,2.2082329,3.6962771,2.9432454,2.0413566,1.2223347,6.866535,14281,170,1,5eaddac8d5ea945196fabc70,2020-07-27T21:54:30.258Z,0.5,4
14317,341,0.28208092485549136,0.299780701754386,69.2,34.96512548240032,21,122,364.8,195.5662547578186,106,664,5.6,1.7435595774162693,4,9,1.0888823,0.7407465,0.22604546,2.3640559,2.6505694,0.45299497,1.9790769,3.2912374,1.8605483,0.9422737,1.1857314,3.711033,14317,170,3,5eaddac8d5ea945196fabc70,2020-07-27T22:24:37.789Z,1.0,4
14345,342,0.20960392569225378,0.19737057801383562,70.44444444444444,26.89531603627959,34,126,376.55555555555554,134.70635645408794,198,646,7.444444444444445,2.3147407395555177,3,11,1.315459,0.6835394,0.61995196,3.0516071,2.8927758,1.0037746,1.3270772,4.1988707,3.2362099,1.3693134,0.5403108,5.1492977,14345,171,0,5f1f3fb046a7f03dda9b3170,2020-07-27T21:31:25.041Z,1.0,7
14412,343,0.2249117498739284,0.22072114332176251,73.44444444444444,29.623980943039715,25,121,394.77777777777777,155.95496342625313,146,648,7.333333333333333,2.8284271247461903,2,11,1.0301517,1.1734438,0.18671972,4.2120237,2.5733697,1.3472477,0.4586681,5.207382,3.7298117,1.2108324,1.3534658,5.0699887,14412,171,1,5d482eaa21c9be351f763cfb,2020-07-27T21:45:57.163Z,1.0,8
14478,344,0.19151061173533085,0.19398057784524927,98.88888888888889,34.014521227278614,50,166,512.3333333333334,179.57480644876415,240,875,6.111111111111111,1.7916128329552332,4,9,0.57291484,0.22385128,0.22222802,0.90497535,2.2657437,1.0083306,0.4945112,4.1953607,3.2724526,1.0482773,1.8816257,4.710314,14478,172,1,5f1b5d1e46a7f03dda9acdad,2020-07-27T21:36:40.015Z,1.0,7
14533,345,0.2585396825396825,0.2681138306138306,97.22222222222223,45.88821629854149,39,192,508.44444444444446,251.69783961952436,218,1060,6.333333333333333,2.5819888974716116,4,13,0.5301106,0.4773473,0.08650823,1.6302171,3.375581,1.5041913,1.701137,6.961713,2.4276419,1.158374,1.2217888,5.3019323,14533,172,3,5f1ae1c246a7f03dda9a9d8d,2020-07-27T22:06:28.086Z,0.875,8
14590,346,0.23809523809523808,0.2586783772480134,49.0,21.509687739868905,12,72,265.6666666666667,126.91685817451079,43,398,6.0,2.23606797749979,3,8,1.7527496,0.94790006,0.44824666,3.2016525,1.5220929,0.9341282,0.3496651,3.212485,2.7251575,1.6724286,0.4372717,4.6901445,14590,173,0,5f1f428a46a7f03dda9b3493,2020-07-28T15:14:41.605Z,1.0,4
14626,347,0.2812720848056537,0.2783576896311761,56.6,30.216551755618973,2,93,287.4,155.4060487883274,7,483,5.6,2.5768197453450252,2,9,1.1056176,0.49004763,0.5468172,1.9627717,1.8073403,1.7533364,0.19312754,4.4438715,2.687042,0.9409169,0.9814539,3.667258,14626,173,2,5f1f428a46a7f03dda9b3493,2020-07-28T15:44:06.627Z,1.0,3
14654,348,0.26242920075519194,0.2803165061645096,64.85714285714286,31.840802984439282,22,129,332.7142857142857,182.57109322571483,104,725,8.714285714285714,3.653346243584121,5,16,2.6460652,2.5345602,0.19439383,6.439996,2.271853,1.3359946,0.64550656,4.487189,3.7963672,2.063269,1.4039505,8.049846,14654,174,0,5f20334846a7f03dda9b89cb,2020-07-28T14:47:12.962Z,1.0,1
14715,349,0.35993135993135994,0.3871693866066404,95.14285714285714,61.305857495555074,16,208,507.7142857142857,357.93842817913105,74,1203,11.142857142857142,4.389226141639205,4,19,2.3162613,2.3648114,0.20137924,6.935891,2.6972291,1.0308001,1.6442589,4.662085,6.129367,2.6662197,1.7557544,10.260544,14715,174,1,5f20342e46a7f03dda9b8a00,2020-07-28T15:02:28.416Z,0.6666666666666666,3
14793,350,0.22900351066702673,0.225440313111546,75.57142857142857,30.53736419936891,29,121,365.0,145.5943483989481,143,556,13.714285714285714,12.623269733928298,5,43,5.1149487,7.044843,0.80060977,21.97692,2.233968,1.1439987,0.8997649,4.263323,6.365369,5.122815,2.6494026,17.763535,14793,175,1,5f20302846a7f03dda9b8687,2020-07-28T14:57:52.254Z,0.8,5
14889,351,0.31746031746031744,0.3243012131901021,74.57142857142857,42.961301998283936,24,132,381.85714285714283,222.65760297655524,108,690,14.571428571428571,10.965623464225994,5,40,5.230805,6.539336,0.50006276,20.821407,2.595675,1.4155475,0.37449983,4.3367953,6.7449484,4.2352424,1.2555583,15.508984,14889,175,3,5f1b603446a7f03dda9ad382,2020-07-28T15:27:53.202Z,1.0,5
14991,352,0.36341463414634145,0.4186384391863844,34.166666666666664,23.19063508305789,7,72,133.83333333333334,107.25113312014729,21,344,18.333333333333332,10.561986345169906,6,37,8.09039,4.990887,2.1355364,16.74725,1.788685,0.97224635,0.68004155,3.1310105,8.454258,4.841785,2.5900934,17.12174,14991,176,0,5f2096e4b0aafc741f6865be,2020-07-28T21:56:19.442Z,,0
15101,353,0.32608695652173914,0.3637110016420361,30.666666666666668,22.125902367034787,13,79,135.33333333333334,103.99465798246028,54,359,14.666666666666666,10.703062905334884,5,38,5.4499016,4.102399,1.816528,14.269795,1.9777427,1.306904,0.8011018,4.7803535,7.2390227,5.411823,2.38237,18.94985,15101,176,3,5f2096e4b0aafc741f6865be,2020-07-28T22:41:13.422Z,,0
15189,354,0.14603481624758222,0.1651646013268244,86.16666666666667,24.148268859048446,53,133,443.8333333333333,140.37261920411055,234,708,9.0,4.08248290463863,6,18,1.5949451,1.8246667,0.5159189,5.6365466,3.483401,0.25824088,2.9610603,3.7655973,3.9216537,2.3386953,1.8437511,8.935257,15189,177,2,5f2096dab0aafc741f6865bb,2020-07-28T22:15:09.514Z,1.0,3
15243,355,0.2234375,0.22561467150342604,106.66666666666667,44.458470009161985,62,179,551.3333333333334,233.29356804011738,324,958,10.666666666666666,3.2998316455372216,6,17,1.9907316,1.7130395,0.58815026,5.7432356,4.023224,0.8998331,3.0977144,5.364994,4.6527114,1.8773727,1.8083838,7.8019114,15243,177,3,5f1f4c3046a7f03dda9b4341,2020-07-28T22:30:10.619Z,0.6666666666666666,3
