conversation_num,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,difficulty,score,duration,efficiency,speaker_nickname,message,timestamp,message_lower_with_punc,num_words,num_chars,num_messages,sentiment,positive_sentiment,negative_sentiment,neutral_sentiment
P9aaqZAGrPKjH5CPa,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,ptFxCk6w8cvapGrrt,i think yellow is doing it,2021-08-05T17:14:40.712Z,i think yellow is doing it,6,26,1,"{'neutral': 0.86701316, 'positive': 0.08015568, 'negative': 0.052831203}",0.08015568,0.052831203,0.86701316
P9aaqZAGrPKjH5CPa,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,73zyebis4qh2EP4Th,okay only yellow moves everyone else wait pls,2021-08-05T17:15:04.555Z,"okay only yellow moves, everyone else wait pls",8,45,1,"{'neutral': 0.86040145, 'positive': 0.08649723, 'negative': 0.053101324}",0.08649723,0.053101324,0.86040145
P9aaqZAGrPKjH5CPa,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,Fda3p93EELMrv5Whp,pink is movingmy hands are off,2021-08-05T17:15:31.176Z,pink is moving..my hands are off,6,30,1,"{'positive': 0.6200966, 'neutral': 0.3076138, 'negative': 0.072289586}",0.6200966,0.072289586,0.3076138
P9aaqZAGrPKjH5CPa,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,r4Je4iZgwNWzLwG3g,play around with gbut remember the location,2021-08-05T17:15:32.199Z,play around with g...but remember the location,7,43,1,"{'neutral': 0.865569, 'positive': 0.09468224, 'negative': 0.039748836}",0.09468224,0.039748836,0.865569
P9aaqZAGrPKjH5CPa,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,r4Je4iZgwNWzLwG3g,get back to 629,2021-08-05T17:15:45.453Z,get back to 629...,4,15,1,"{'neutral': 0.7894693, 'positive': 0.17455706, 'negative': 0.03597361}",0.17455706,0.03597361,0.7894693
P9aaqZAGrPKjH5CPa,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,r4Je4iZgwNWzLwG3g,okayplay with g,2021-08-05T17:16:02.189Z,okay...play with g,3,15,1,"{'neutral': 0.8317776, 'positive': 0.121271424, 'negative': 0.04695108}",0.121271424,0.04695108,0.8317776
P9aaqZAGrPKjH5CPa,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,73zyebis4qh2EP4Th,ok no one move only pink moves,2021-08-05T17:16:03.315Z,"ok, no one move, only pink moves",7,30,1,"{'neutral': 0.84251744, 'negative': 0.0865125, 'positive': 0.0709701}",0.0709701,0.0865125,0.84251744
P9aaqZAGrPKjH5CPa,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,ptFxCk6w8cvapGrrt,sounds good,2021-08-05T17:16:07.866Z,sounds good,2,11,1,"{'positive': 0.79602784, 'neutral': 0.18401976, 'negative': 0.01995248}",0.79602784,0.01995248,0.18401976
P9aaqZAGrPKjH5CPa,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,r4Je4iZgwNWzLwG3g,put back to 631,2021-08-05T17:16:12.514Z,put back to 631,4,15,1,"{'neutral': 0.86136013, 'positive': 0.09734825, 'negative': 0.041291673}",0.09734825,0.041291673,0.86136013
P9aaqZAGrPKjH5CPa,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,73zyebis4qh2EP4Th,until all conditions met,2021-08-05T17:16:13.674Z,until all conditions met,4,24,1,"{'neutral': 0.82204044, 'positive': 0.14945453, 'negative': 0.028505042}",0.14945453,0.028505042,0.82204044
P9aaqZAGrPKjH5CPa,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,r4Je4iZgwNWzLwG3g,boom,2021-08-05T17:16:18.353Z,boom,1,4,1,"{'positive': 0.5180867, 'neutral': 0.41247624, 'negative': 0.06943709}",0.5180867,0.06943709,0.41247624
P9aaqZAGrPKjH5CPa,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,NFvXj9TYRYiKwxmbN,good job,2021-08-05T17:16:26.836Z,good job,2,8,1,"{'positive': 0.8818545, 'neutral': 0.09575918, 'negative': 0.022386381}",0.8818545,0.022386381,0.09575918
P9aaqZAGrPKjH5CPa,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,73zyebis4qh2EP4Th,ok anyone have suggestions of what to move,2021-08-05T17:16:30.586Z,"ok, anyone have suggestions of what to move?",8,42,1,"{'neutral': 0.8810984, 'positive': 0.07674984, 'negative': 0.042151734}",0.07674984,0.042151734,0.8810984
P9aaqZAGrPKjH5CPa,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,ptFxCk6w8cvapGrrt,great,2021-08-05T17:16:30.639Z,great,1,5,1,"{'positive': 0.690561, 'neutral': 0.24589504, 'negative': 0.063544005}",0.690561,0.063544005,0.24589504
P9aaqZAGrPKjH5CPa,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],691.0,240.0,2.879166666666667,r4Je4iZgwNWzLwG3g,great,2021-08-05T17:16:32.029Z,great!,1,5,1,"{'positive': 0.690561, 'neutral': 0.24589504, 'negative': 0.063544005}",0.690561,0.063544005,0.24589504
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,oKDya6ueGtuQkfHmk,shouldnt we start by maybe putting everyone in the highest rated rooms we can and then work out the constraints,2021-08-05T17:18:07.562Z,shouldnt we start by maybe putting everyone in the highest rated rooms we can and then work out the constraints?,20,111,1,"{'neutral': 0.85424393, 'positive': 0.08755672, 'negative': 0.05819936}",0.08755672,0.05819936,0.85424393
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,hnRRY8zSSciiRL8my,i like the idea turq,2021-08-05T17:18:22.307Z,i like the idea turq,5,20,1,"{'positive': 0.78632545, 'neutral': 0.2056272, 'negative': 0.008047293}",0.78632545,0.008047293,0.2056272
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,673AjBuwuMyRcXAuJ,right,2021-08-05T17:18:23.840Z,right,1,5,1,"{'neutral': 0.59053683, 'positive': 0.28336143, 'negative': 0.12610169}",0.28336143,0.12610169,0.59053683
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,5pECRRA3pkYoLfXfv,yeah i thought about that in the beginning,2021-08-05T17:18:25.523Z,yeah i thought about that in the beginning,8,42,1,"{'neutral': 0.8508778, 'negative': 0.0944601, 'positive': 0.054662116}",0.054662116,0.0944601,0.8508778
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,PL76bA4qinjQXfjHa,makes sense,2021-08-05T17:18:29.092Z,makes sense,2,11,1,"{'neutral': 0.4975636, 'positive': 0.38737187, 'negative': 0.11506459}",0.38737187,0.11506459,0.4975636
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,oKDya6ueGtuQkfHmk,ok well if everyone is still just moving them as they please kinda hard to do so,2021-08-05T17:19:06.150Z,ok well if everyone is still just moving them as they please kinda hard to do so,17,80,1,"{'negative': 0.5230626, 'neutral': 0.4576068, 'positive': 0.0193306}",0.0193306,0.5230626,0.4576068
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,oKDya6ueGtuQkfHmk,i started that but they keep getting moved back lol,2021-08-05T17:19:13.319Z,i started that but they keep getting moved back lol,10,51,1,"{'neutral': 0.72789526, 'negative': 0.20053154, 'positive': 0.07157316}",0.07157316,0.20053154,0.72789526
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,5pECRRA3pkYoLfXfv,ae are in highest room,2021-08-05T17:19:34.761Z,a-e are in highest room,5,22,1,"{'neutral': 0.7581698, 'positive': 0.20627667, 'negative': 0.035553616}",0.20627667,0.035553616,0.7581698
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,8YPFuKZBEbkzFYJPw,ok should we try to solve the constraints now,2021-08-05T17:19:36.510Z,ok should we try to solve the constraints now?,9,45,1,"{'neutral': 0.8566891, 'negative': 0.09834422, 'positive': 0.044966657}",0.044966657,0.09834422,0.8566891
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,oKDya6ueGtuQkfHmk,yeah,2021-08-05T17:19:42.331Z,yeah!,1,4,1,"{'neutral': 0.5348535, 'positive': 0.36310714, 'negative': 0.102039285}",0.36310714,0.102039285,0.5348535
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,hnRRY8zSSciiRL8my,f still needs to get moved to 107,2021-08-05T17:19:54.673Z,f still needs to get moved to 107,8,33,1,"{'negative': 0.5445387, 'neutral': 0.440646, 'positive': 0.014815363}",0.014815363,0.5445387,0.440646
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,hnRRY8zSSciiRL8my,errr 102,2021-08-05T17:20:01.302Z,errr 102,2,8,1,"{'neutral': 0.76415193, 'positive': 0.15490623, 'negative': 0.08094189}",0.15490623,0.08094189,0.76415193
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,hnRRY8zSSciiRL8my,h also could go to 101 for more points,2021-08-05T17:20:27.315Z,h also could go to 101 for more points,9,38,1,"{'neutral': 0.6791865, 'positive': 0.2976241, 'negative': 0.023189345}",0.2976241,0.023189345,0.6791865
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,B9cYcfKRrefWFt6wj,why is b in 103,2021-08-05T17:20:53.611Z,why is b in 103?,5,15,1,"{'neutral': 0.58710665, 'negative': 0.38524365, 'positive': 0.027649693}",0.027649693,0.38524365,0.58710665
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,B9cYcfKRrefWFt6wj,that only 11 points,2021-08-05T17:21:04.169Z,that only 11 points,4,19,1,"{'negative': 0.5297078, 'neutral': 0.42659208, 'positive': 0.043700147}",0.043700147,0.5297078,0.42659208
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,5pECRRA3pkYoLfXfv,f in 108 or 106,2021-08-05T17:21:17.639Z,f in 108 or 106,5,15,1,"{'neutral': 0.8771552, 'positive': 0.08084823, 'negative': 0.041996613}",0.08084823,0.041996613,0.8771552
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,oKDya6ueGtuQkfHmk,well now we need to move some based on constraints so they are no longer all going to be the highest,2021-08-05T17:21:36.922Z,well now we need to move some based on constraints so they are no longer all going to be the highest,21,100,1,"{'neutral': 0.74162525, 'negative': 0.20751986, 'positive': 0.050854895}",0.050854895,0.20751986,0.74162525
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,8YPFuKZBEbkzFYJPw,h should move,2021-08-05T17:21:47.858Z,h should move,3,13,1,"{'neutral': 0.7665356, 'negative': 0.11871719, 'positive': 0.11474722}",0.11474722,0.11871719,0.7665356
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,5pECRRA3pkYoLfXfv,859,2021-08-05T17:21:54.204Z,859,1,3,1,"{'neutral': 0.6620594, 'positive': 0.25904608, 'negative': 0.07889452}",0.25904608,0.07889452,0.6620594
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,8YPFuKZBEbkzFYJPw,859,2021-08-05T17:21:54.939Z,859,1,3,1,"{'neutral': 0.6620594, 'positive': 0.25904608, 'negative': 0.07889452}",0.25904608,0.07889452,0.6620594
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,673AjBuwuMyRcXAuJ,this is good,2021-08-05T17:21:55.154Z,this is good.,3,12,1,"{'positive': 0.9303031, 'neutral': 0.061080143, 'negative': 0.008616797}",0.9303031,0.008616797,0.061080143
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,8YPFuKZBEbkzFYJPw,i like it,2021-08-05T17:21:58.155Z,i like it,3,9,1,"{'positive': 0.71934927, 'neutral': 0.25109538, 'negative': 0.029555365}",0.71934927,0.029555365,0.25109538
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,oKDya6ueGtuQkfHmk,me too,2021-08-05T17:22:02.659Z,me too,2,6,1,"{'neutral': 0.6661821, 'positive': 0.18984303, 'negative': 0.14397478}",0.18984303,0.14397478,0.6661821
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,yR4HcmnsNNNzwcFNE,im good with this,2021-08-05T17:22:11.370Z,i'm good with this,4,17,1,"{'positive': 0.91681844, 'neutral': 0.074765675, 'negative': 0.0084159225}",0.91681844,0.0084159225,0.074765675
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,B9cYcfKRrefWFt6wj,good,2021-08-05T17:22:18.859Z,good,1,4,1,"{'positive': 0.65121686, 'neutral': 0.27769667, 'negative': 0.071086496}",0.65121686,0.071086496,0.27769667
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,hnRRY8zSSciiRL8my,can n move to 102,2021-08-05T17:22:21.412Z,can n move to 102?,5,17,1,"{'neutral': 0.8545009, 'positive': 0.10915524, 'negative': 0.036343932}",0.10915524,0.036343932,0.8545009
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,hnRRY8zSSciiRL8my,newp,2021-08-05T17:22:34.478Z,newp,1,4,1,"{'neutral': 0.705543, 'positive': 0.21094058, 'negative': 0.08351653}",0.21094058,0.08351653,0.705543
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,hnRRY8zSSciiRL8my,what about m  can it live anywhere other than that spot,2021-08-05T17:22:56.760Z,what about m?  can it live anywhere other than that spot?,11,55,1,"{'neutral': 0.88574475, 'negative': 0.09526407, 'positive': 0.018991139}",0.018991139,0.09526407,0.88574475
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,5pECRRA3pkYoLfXfv,m and o has to be in same room,2021-08-05T17:23:12.809Z,m and o has to be in same room,9,30,1,"{'neutral': 0.88671356, 'positive': 0.068826474, 'negative': 0.04445999}",0.068826474,0.04445999,0.88671356
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,673AjBuwuMyRcXAuJ,i think this is as good as its going to get,2021-08-05T17:24:01.152Z,i think this is as good as its' going to get,11,43,1,"{'positive': 0.94265485, 'neutral': 0.052086163, 'negative': 0.0052589625}",0.94265485,0.0052589625,0.052086163
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,oKDya6ueGtuQkfHmk,yeah,2021-08-05T17:24:05.633Z,yeah,1,4,1,"{'neutral': 0.5348535, 'positive': 0.36310714, 'negative': 0.102039285}",0.36310714,0.102039285,0.5348535
uWY7CdZmrMJTWbgJv,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],859.0,418.0,2.055023923444976,yR4HcmnsNNNzwcFNE,agreed,2021-08-05T17:24:09.808Z,agreed,1,6,1,"{'neutral': 0.5910076, 'negative': 0.20797823, 'positive': 0.20101415}",0.20101415,0.20797823,0.5910076
bcEJqXJY2p2Xue4ti,5,Low,Low,Low,Mixed,High,8,Hard [Corresponds to 'Super Hard' in PNAS],819.0,145.0,5.6482758620689655,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.6808651, 'positive': 0.22552356, 'negative': 0.09361132}",0.22552356,0.09361132,0.6808651
hpGMuYvLXQQiBL7bL,5,Low,Low,Mixed,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],790.0,169.0,4.674556213017752,85924nrePRsioCmMA,ha lets see how this round goes,2021-08-05T17:13:47.879Z,ha lets see how this round goes,7,31,1,"{'neutral': 0.8008268, 'positive': 0.1745194, 'negative': 0.02465378}",0.1745194,0.02465378,0.8008268
hpGMuYvLXQQiBL7bL,5,Low,Low,Mixed,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],790.0,169.0,4.674556213017752,dkE7yewKoadHnqxQJ,almost,2021-08-05T17:15:24.231Z,almost,1,6,1,"{'neutral': 0.47608098, 'positive': 0.4584215, 'negative': 0.06549756}",0.4584215,0.06549756,0.47608098
hpGMuYvLXQQiBL7bL,5,Low,Low,Mixed,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],790.0,169.0,4.674556213017752,85924nrePRsioCmMA,the only real issue here is that its not an optimum solution,2021-08-05T17:15:33.793Z,the only real issue here is that its not an optimum solution,12,60,1,"{'negative': 0.88755924, 'neutral': 0.106017806, 'positive': 0.0064230408}",0.0064230408,0.88755924,0.106017806
hpGMuYvLXQQiBL7bL,5,Low,Low,Mixed,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],790.0,169.0,4.674556213017752,hmuRRaZzXKgRv8tKF,yea we can get more points guys,2021-08-05T17:15:50.103Z,yea we can get more points guys,7,31,1,"{'positive': 0.8038223, 'neutral': 0.18843292, 'negative': 0.007744782}",0.8038223,0.007744782,0.18843292
hpGMuYvLXQQiBL7bL,5,Low,Low,Mixed,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],790.0,169.0,4.674556213017752,dkE7yewKoadHnqxQJ,these students are picky,2021-08-05T17:15:55.907Z,these students are picky,4,24,1,"{'negative': 0.58150285, 'neutral': 0.37640876, 'positive': 0.042088475}",0.042088475,0.58150285,0.37640876
hpGMuYvLXQQiBL7bL,5,Low,Low,Mixed,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],790.0,169.0,4.674556213017752,85924nrePRsioCmMA,this one looks ok,2021-08-05T17:16:04.738Z,this one looks ok,4,17,1,"{'positive': 0.7725596, 'neutral': 0.22148477, 'negative': 0.00595561}",0.7725596,0.00595561,0.22148477
hpGMuYvLXQQiBL7bL,5,Low,Low,Mixed,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],790.0,169.0,4.674556213017752,hDM59NGa3uPZjKbJf,lol,2021-08-05T17:16:06.193Z,lol,1,3,1,"{'positive': 0.45361227, 'neutral': 0.42207476, 'negative': 0.124312915}",0.45361227,0.124312915,0.42207476
hpGMuYvLXQQiBL7bL,5,Low,Low,Mixed,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],790.0,169.0,4.674556213017752,85924nrePRsioCmMA,its a dollar for 500 points,2021-08-05T17:16:12.584Z,its a dollar for 500 points,6,27,1,"{'neutral': 0.8003637, 'negative': 0.123476826, 'positive': 0.07615948}",0.07615948,0.123476826,0.8003637
TGoc2HaMcQ44NXh9X,5,Low,Low,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],729.0,69.0,10.565217391304348,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.6808651, 'positive': 0.22552356, 'negative': 0.09361132}",0.22552356,0.09361132,0.6808651
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],749.0,102.0,7.34313725490196,LmAEmCCruHAnudPRB,omg,2021-08-05T17:27:27.239Z,omg,1,3,1,"{'positive': 0.44521937, 'neutral': 0.4427384, 'negative': 0.11204225}",0.44521937,0.11204225,0.4427384
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],749.0,102.0,7.34313725490196,smuRwCpYgJs6yJDe7,are we going to be crazy again,2021-08-05T17:27:34.291Z,are we going to be crazy again,7,30,1,"{'neutral': 0.66223955, 'negative': 0.24875566, 'positive': 0.089004755}",0.089004755,0.24875566,0.66223955
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],749.0,102.0,7.34313725490196,smuRwCpYgJs6yJDe7,are some o these color bots,2021-08-05T17:27:45.150Z,are some o these color bots?,6,27,1,"{'neutral': 0.5336825, 'negative': 0.44793552, 'positive': 0.01838193}",0.01838193,0.44793552,0.5336825
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],749.0,102.0,7.34313725490196,smuRwCpYgJs6yJDe7,be ready to stop people,2021-08-05T17:28:12.614Z,be ready to stop people,5,23,1,"{'neutral': 0.67506546, 'positive': 0.1763443, 'negative': 0.14859022}",0.1763443,0.14859022,0.67506546
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],749.0,102.0,7.34313725490196,LmAEmCCruHAnudPRB,i guess we will all go crazy and hope for a solution,2021-08-05T17:28:19.693Z,"i guess we will all go crazy, and hope for a solution?",12,52,1,"{'negative': 0.45823324, 'neutral': 0.45650628, 'positive': 0.085260466}",0.085260466,0.45823324,0.45650628
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],749.0,102.0,7.34313725490196,smuRwCpYgJs6yJDe7,it seems so pink,2021-08-05T17:28:26.464Z,it seems so pink,4,16,1,"{'positive': 0.6698079, 'neutral': 0.30776268, 'negative': 0.022429416}",0.6698079,0.022429416,0.30776268
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],749.0,102.0,7.34313725490196,smuRwCpYgJs6yJDe7,some arent listening,2021-08-05T17:28:31.733Z,some aren't listening,3,20,1,"{'negative': 0.5549395, 'neutral': 0.41870493, 'positive': 0.026355535}",0.026355535,0.5549395,0.41870493
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],749.0,102.0,7.34313725490196,ZoasoY6kY7rhEMtm3,maybe bots some are moving so fast,2021-08-05T17:28:37.111Z,maybe bots some are moving so fast,7,34,1,"{'neutral': 0.6464911, 'negative': 0.315132, 'positive': 0.03837686}",0.03837686,0.315132,0.6464911
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],749.0,102.0,7.34313725490196,LmAEmCCruHAnudPRB,i know gold,2021-08-05T17:28:43.873Z,i know gold,3,11,1,"{'positive': 0.53306395, 'neutral': 0.42413166, 'negative': 0.04280436}",0.53306395,0.04280436,0.42413166
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],749.0,102.0,7.34313725490196,smuRwCpYgJs6yJDe7,i agree purple,2021-08-05T17:28:43.632Z,i agree purple,3,14,1,"{'positive': 0.74891543, 'neutral': 0.23442826, 'negative': 0.01665626}",0.74891543,0.01665626,0.23442826
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],749.0,102.0,7.34313725490196,smuRwCpYgJs6yJDe7,stop,2021-08-05T17:28:47.622Z,stop,1,4,1,"{'neutral': 0.4409568, 'negative': 0.3822584, 'positive': 0.1767848}",0.1767848,0.3822584,0.4409568
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],749.0,102.0,7.34313725490196,ZoasoY6kY7rhEMtm3,done,2021-08-05T17:28:50.940Z,done?,1,4,1,"{'positive': 0.44663665, 'neutral': 0.41219464, 'negative': 0.14116873}",0.44663665,0.14116873,0.41219464
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],749.0,102.0,7.34313725490196,Ah75fzYnx7ZEtbM2x,dojne,2021-08-05T17:28:52.475Z,dojne,1,5,1,"{'neutral': 0.7455529, 'positive': 0.14068337, 'negative': 0.11376371}",0.14068337,0.11376371,0.7455529
gK9C8diPHrPoWdRha,5,Mixed,Mixed,Low,Low,High,8,Hard [Corresponds to 'Super Hard' in PNAS],749.0,102.0,7.34313725490196,aK42SwwAHDDP8zNvZ,done,2021-08-05T17:28:59.011Z,done,1,4,1,"{'positive': 0.44663665, 'neutral': 0.41219464, 'negative': 0.14116873}",0.44663665,0.14116873,0.41219464
BDHJZzQHGQtTDcKch,5,Low,Low,Low,Low,Mixed,7,Hard [Corresponds to 'Super Hard' in PNAS],914.0,600.0,1.5233333333333334,Aaz5WchvkiDuJtujh,ok if ya are gunna make a big move now let us know so you can do it without anyone else interrupting,2021-08-05T17:59:17.485Z,ok if ya are gunna make a big move now let us know so you can do it without anyone else interrupting,22,100,1,"{'neutral': 0.6631784, 'positive': 0.29956326, 'negative': 0.037258364}",0.29956326,0.037258364,0.6631784
